Date,Open,High,Low,Close,Repaired?,Volume
2015-07-01,60.81673049926758,60.91445618255124,60.7641080951284,60.79417885969534,False,5399300
2015-07-02,60.96709442138672,61.02723596614089,60.93702364900963,60.93702364900963,False,1060100
2015-07-06,61.177574157714844,61.22268317666172,61.05729682315225,61.22268317666172,False,2210700
2015-07-07,61.23774719238281,61.47078859106654,61.23774719238282,61.41065276055859,False,4183200
2015-07-08,61.410606384277344,61.46322878086685,61.3128749796032,61.37301650010866,False,1967800
2015-07-09,61.207637786865234,61.32792084281226,61.17756702287847,61.312882593112995,False,1670900
2015-07-10,60.92197036743164,61.01218265381724,60.85430971878959,60.90693211866166,False,2038300
2015-07-13,60.779136657714844,60.899419708161574,60.771617533209046,60.78665578222065,False,2846500
2015-07-14,60.89196014404297,60.944582596232244,60.861889352018075,60.89196014404297,False,1567700
2015-07-15,61.0648307800293,61.08738242727375,60.87689273910708,60.89944438635153,False,2631000
2015-07-16,61.0648307800293,61.10241494696543,60.92951516114875,60.94454768084044,False,1063100
2015-07-17,61.07233428955078,61.13247582941322,61.04226351961957,61.07985341588682,False,807900
2015-07-20,60.9896354675293,61.05729612747246,60.95205131014966,61.0347444859622,False,1026900
2015-07-21,61.10239028930664,61.139980176487356,60.96707472503222,60.98211297406912,False,1422900
2015-07-22,61.12493133544922,61.21514360780363,61.117417947644256,61.13245045866473,False,1624100
2015-07-23,61.267799377441406,61.29787015127506,61.109932116374935,61.155035409418595,False,1178400
2015-07-24,61.30543899536133,61.350542324982364,61.267849063731596,61.335504058163146,False,804300
2015-07-27,61.42563247680664,61.43315159993673,61.350458451737154,61.41059996595693,False,2022800
2015-07-28,61.32042694091797,61.38056849362954,61.31290781297549,61.350497717273754,False,1434700
2015-07-29,61.267799377441406,61.32794092510872,61.22269608439775,61.32042179779689,False,1020500
2015-07-30,61.290340423583984,61.32793031822817,61.22268549571965,61.25275626435246,False,788000
2015-07-31,61.500816345214844,61.51585459388193,61.433161432447136,61.478264707625605,False,1589100
2015-08-03,61.643192291259766,61.658255921788175,61.5000619384633,61.54525857733221,False,2085800
2015-08-04,61.43232727050781,61.605585054398155,61.41725787790646,61.59052140908612,False,1007300
2015-08-05,61.3343391418457,61.37200684270068,61.25147479779213,61.35693746344499,False,2097000
2015-08-06,61.37198257446289,61.43224857308627,61.33431488850279,61.349384261799614,False,1173000
2015-08-07,61.500091552734375,61.55282290590118,61.43229656178554,61.469958529883854,False,1773800
2015-08-10,61.37198257446289,61.47744519841282,61.33431488850279,61.45484688574955,False,1173300
2015-08-11,61.60558319091797,61.68844760585093,61.552851812986916,61.57545015391606,False,1424200
2015-08-12,61.58293914794922,61.793864503141144,61.56787551427189,61.71100014970362,False,1029700
