Date,TSLA,BND,SPY
2015-11-04,15.133333206176758,61.68917903902244,179.0887960114735
2015-11-05,15.371999740600586,61.65887172490555,178.309234510165
2015-11-06,15.380000114440918,61.37842037489889,177.72459362447646
2015-11-09,15.53266716003418,61.21925932517326,177.36017694483604
2015-11-10,14.898667335510254,61.34052403611175,175.83492831303786
2015-11-11,14.517999649047852,61.34053421020508,176.99584743896398
2015-11-12,14.523332595825195,61.42391886956159,174.9791401012217
2015-11-13,14.196666717529297,61.40118361836619,173.15730706844425
2015-11-16,13.739333152770996,61.48455810912316,171.4371930440981
2015-11-17,14.346667289733888,61.416309637086826,174.54702868434765
2015-11-18,14.300000190734863,61.49211375039091,174.58933745491169
2015-11-19,14.702667236328123,61.60579102188922,176.75007509168736
2015-11-20,14.899333000183104,61.63606045031985,177.47879783747914
2015-11-23,14.489999771118164,61.552764315101335,177.41949299908512
2015-11-24,14.357999801635742,61.61336898803711,176.1400069645883
2015-11-25,14.755999565124512,61.64373201617007,177.5211550214769
2015-11-26,14.755999565124512,61.64373201617007,177.5211550214769
2015-11-27,15.404000282287598,61.67401503794229,177.46190675270654
2015-11-30,15.452667236328123,61.64373201617007,177.73306540579793
2015-12-01,15.404000282287598,61.64907526944626,177.47031302995208
2015-12-02,15.800000190734863,61.823768712431175,178.47017500785915
2015-12-03,15.6986665725708,61.63389754491003,176.95346463023668
2015-12-04,15.497332572937012,61.42123340283152,174.2249539233559
2015-12-07,15.18000030517578,61.56553608526929,177.29232600674203
2015-12-08,15.16800022125244,61.709844615577765,174.97063587601625
2015-12-09,15.113332748413086,61.60349045595477,174.71641287512068
2015-12-10,14.980667114257812,61.68703050351451,174.063974135775
2015-12-11,15.015999794006348,61.80095291137695,172.30996148990556
2015-12-14,14.500666618347168,61.67184363302194,171.22535529860164
2015-12-15,14.788000106811523,61.42883739819251,173.4538760474965
2015-12-16,14.80666732788086,61.421215141873205,174.86895882084
2015-12-17,15.595999717712402,61.4592055291583,176.58905219236036
2015-12-18,15.526000022888184,61.58829710127159,172.8410468205844
2015-12-21,15.446000099182127,61.66427815861625,171.6817926695329
2015-12-22,15.666000366210938,61.54272814011832,172.7984168258077
2015-12-23,15.478667259216309,61.40580719109606,174.4776505218788
2015-12-24,15.370667457580566,61.50478759832524,175.355636468813
2015-12-25,15.370667457580566,61.50478759832524,175.355636468813
2015-12-28,15.432666778564451,61.474320133145696,174.6225686574353
2015-12-29,15.337332725524902,61.48959788025959,176.0290236240819
2015-12-30,15.773332595825195,61.33722064962062,176.54041432369937
2015-12-31,15.900667190551758,61.48954480974489,174.8527335993038
2016-01-01,15.900667190551758,61.48954480974489,174.8527335993038
2016-01-04,15.381333351135254,61.53526929085897,170.89759450271976
2016-01-05,15.09066677093506,61.51245672983338,171.67321988898186
2016-01-06,14.666666984558104,61.71808101949188,169.06489896952337
2016-01-07,14.279333114624023,61.786584378936325,166.4991971588045
2016-01-08,14.52400016784668,61.8018670267324,166.37989514311494
2016-01-11,14.267333030700684,61.77899343519273,164.52160985334422
2016-01-12,14.106666564941406,61.75616175820717,165.21210117258843
2016-01-13,14.133999824523926,61.84755911066807,165.7491468967534
2016-01-14,13.480667114257812,61.95419009521671,161.57231142401824
2016-01-15,13.264666557312012,62.07608952485088,159.20262177416888
2016-01-18,13.264666557312012,62.07608952485088,159.20262177416888
2016-01-19,13.913999557495115,61.999929100569744,161.9217975166115
2016-01-20,13.293333053588867,62.09893906479043,157.71947181658118
2016-01-21,13.436667442321776,62.09890835330849,158.725342781199
2016-01-22,13.653332710266112,61.93894995495614,161.76835915786967
2016-01-25,13.337332725524902,61.999884896281735,161.8877142373505
2016-01-26,13.113332748413086,62.00751620681071,160.6091033058412
2016-01-27,12.825332641601562,61.96181208570393,161.597915276489
2016-01-28,12.719332695007324,62.00750653543457,161.92179505575135
2016-01-29,12.66333293914795,62.27412327267282,161.97297049485806
2016-02-01,12.583999633789062,62.22377989259383,164.1124706761466
2016-02-02,12.82800006866455,62.33827972412109,163.62659138916754
2016-02-03,12.239333152770996,62.33064858292921,163.1578208786792
2016-02-04,11.380000114440918,62.39168448145738,162.5611128969327
2016-02-05,11.420000076293944,62.36118561151562,162.79978255677662
2016-02-08,10.473333358764648,62.52911406859705,158.35024013414852
2016-02-09,9.48799991607666,62.750439061606095,156.29593451815992
2016-02-10,10.033332824707031,62.66644399404567,158.8958072569453
2016-02-11,10.133333206176758,62.97180207381919,155.42653008839872
2016-02-12,10.333333015441896,62.71226355234138,157.65985283904203
2016-02-15,10.333333015441896,62.71226355234138,157.65985283904203
2016-02-16,10.579999923706056,62.50613157818618,160.9074376157004
2016-02-17,10.600000381469728,62.44509025821182,162.94469938561372
2016-02-18,11.494667053222656,62.48325049416052,164.68359078042442
2016-02-19,10.910667419433594,62.63595027340663,162.9532276066711
2016-02-22,11.341333389282228,62.62831497192383,165.25466317623534
2016-02-23,11.744000434875488,62.54434549720934,165.36546575642873
2016-02-24,11.516667366027832,62.77332413527333,162.4929035145162
2016-02-25,11.90999984741211,62.77333867566357,165.13533601058816
2016-02-26,12.579999923706056,62.68175396885506,167.5562080834143
2016-02-29,12.826666831970217,62.68933981006588,166.31166984725903
2016-03-01,12.949999809265137,62.84596023389452,166.22642230631524
2016-03-02,12.248666763305664,62.52473686008058,168.55348374148429
2016-03-03,12.552000045776367,62.54768462620375,169.44847827385826
2016-03-04,13.199999809265137,62.60121855158922,170.4884292966997
2016-03-07,13.178667068481444,62.494145918749766,169.91733435470283
2016-03-08,13.56666660308838,62.76950160137791,169.90029267771263
2016-03-09,13.63466739654541,62.63184064198704,169.93436438382724
2016-03-10,14.0,62.685386060564575,170.445833616996
2016-03-11,13.862000465393066,62.63944317094089,171.55393541536648
2016-03-14,14.17666721343994,62.58593518475231,172.32105770057274
2016-03-15,14.284667015075684,62.700691189807806,171.63916358960086
2016-03-16,14.533332824707031,62.53236538450973,171.84373755023128
2016-03-17,14.764666557312012,62.87658840942912,173.24164857804865
2016-03-18,15.273332595825195,63.014259338378906,174.93199035411092
2016-03-21,15.689332962036133,62.94541838888316,174.8463429097325
2016-03-22,15.814000129699709,63.01420520577328,174.58076535211777
2016-03-23,15.4913330078125,62.92248011522968,174.88060813525078
2016-03-24,14.385333061218262,63.11367293908714,173.07278709992255
2016-03-25,14.385333061218262,63.11367293908714,173.07278709992255
2016-03-28,15.440667152404783,62.93773330086469,174.45221843787874
2016-03-29,15.326000213623049,63.060159273351935,173.7238574067525
2016-03-30,15.672666549682615,63.19778914858155,176.7570069224049
2016-03-31,15.28933334350586,63.26664412523486,176.4228339355168
2016-04-01,16.32200050354004,63.34543773949992,175.08618904183098
2016-04-04,16.607999801635742,63.43740559291206,177.21111560470678
2016-04-05,16.03333282470703,63.58297941834521,175.36040079344377
2016-04-06,16.931333541870117,63.53702140358452,174.94913601911523
2016-04-07,17.76333236694336,63.6749717624747,175.76311953922263
2016-04-08,17.366666793823242,63.659666540503366,175.93451886303032
2016-04-11,16.733333587646484,63.60598838626027,175.85733722469095
2016-04-12,16.633333206176758,63.55239726073478,174.97481591636574
2016-04-13,16.567333221435547,63.51404558405919,177.35672048422006
2016-04-14,16.866666793823242,63.57531348742549,178.27354093165093
2016-04-15,16.753999710083008,63.60604257721441,178.22206850526555
2016-04-18,16.815332412719727,63.6290086423739,178.0249821416551
2016-04-19,16.874666213989258,63.64434116166596,179.7043685211333
2016-04-20,16.417333602905273,63.69797415871879,179.88429015820745
2016-04-21,16.599332809448242,63.460394987268046,180.0299573105651
2016-04-22,16.592666625976562,63.47572943009816,178.6847944936728
2016-04-25,16.867332458496094,63.399105658468095,178.43626130593816
2016-04-26,16.803333282470703,63.36074675347134,179.10461186307373
2016-04-27,16.850000381469727,63.31477144214995,178.6162698249179
2016-04-28,16.656667709350586,63.44504957522096,178.6077124759105
2016-04-29,16.542667388916016,63.51402593062063,177.11684946295586
2016-05-02,16.100000381469727,63.57071519833559,177.28824297267755
2016-05-03,15.824000358581545,63.70128740975151,176.94551679069093
2016-05-04,15.352666854858398,63.69363449449253,175.63459163513912
2016-05-05,15.230667114257812,63.70895178297847,176.12295331461277
2016-05-06,14.05799961090088,63.79341392295994,174.8377409232677
2016-05-09,14.381333351135254,63.82415053861224,176.1315175691538
2016-05-10,13.83666706085205,63.80878829956055,177.11685256290406
2016-05-11,13.839332580566406,63.84720284918242,178.13638393542806
2016-05-12,14.095999717712402,63.81646683261586,177.60517828161647
2016-05-13,13.85200023651123,63.86254987667016,176.6799258129316
2016-05-16,13.876667022705078,63.85485114387984,175.6088666474231
2016-05-17,13.936667442321776,63.83944411921761,176.8940596263278
2016-05-18,13.94333267211914,63.678244272908486,175.1633601691155
2016-05-19,14.2413330078125,63.455548463216736,174.83779749066596
2016-05-20,14.465999603271484,63.478591827421205,175.5745931428377
2016-05-23,14.657999992370604,63.532324602882746,176.0801026254986
2016-05-24,14.4399995803833,63.50160102870659,176.64559205950883
2016-05-25,14.52733325958252,63.48625841627483,178.78761090093272
2016-05-26,14.699999809265137,63.5246517114982,179.44730284592086
2016-05-27,14.999333381652832,63.58605895013533,179.52442070197395
2016-05-30,14.999333381652832,63.58605895013533,179.52442070197395
2016-05-31,14.869333267211914,63.47859308085173,180.4069331239487
2016-06-01,14.76533317565918,63.66994781531758,179.17313947741113
2016-06-02,14.63933277130127,63.67765554656155,179.75577370121334
2016-06-03,14.666666984558104,64.03929153745588,180.14135038977832
2016-06-06,14.533332824707031,64.0470327581615,180.52684572020007
2016-06-07,14.815999984741213,64.08546821981459,181.23804772557497
2016-06-08,15.58666706085205,64.10088418808974,181.50364761372717
2016-06-09,15.665332794189451,64.23172251585748,181.220879140554
2016-06-10,15.15933322906494,64.24710135871076,180.32127146118668
2016-06-13,14.633333206176758,64.30095285367399,179.37879325515135
2016-06-14,14.592000007629396,64.34714199702229,178.21353665281686
2016-06-15,14.463333129882812,64.30096621012842,178.24779364449182
2016-06-16,14.494667053222656,64.50099503096607,177.99932363586993
2016-06-17,14.52066707611084,64.41637032593118,178.42548514045916
2016-06-20,14.633333206176758,64.2394155714216,179.84653863614398
2016-06-21,14.711999893188477,64.2394073128614,179.39865141587015
2016-06-22,13.29800033569336,64.16244506835938,179.70013353525513
2016-06-23,13.04599952697754,64.07783369380788,180.69921887248432
2016-06-24,12.670000076293944,64.51643116087527,175.37665906653115
2016-06-27,12.723999977111816,64.76268452294232,173.61973583050963
2016-06-28,13.459333419799805,64.83188434175048,173.52494825102025
2016-06-29,13.675333023071287,64.88582481995104,176.41878279692992
2016-06-30,14.197999954223633,64.80117025545786,178.45993130140062
2016-07-01,13.742667198181152,65.10480571687026,180.41494680232404
2016-07-04,13.742667198181152,65.10480571687026,180.41494680232404
2016-07-05,13.982000350952148,65.22814133908923,179.95852407378027
2016-07-06,14.0,65.3360817557688,178.99390024848103
2016-07-07,14.206666946411133,65.28215789794922,180.7508454229555
2016-07-08,14.520000457763672,65.38235525501605,181.76713182683017
2016-07-11,14.663999557495115,65.39007441337934,183.610160217759
2016-07-12,14.9399995803833,65.17419528629249,184.76429825647432
2016-07-13,15.033332824707031,65.15876052206008,185.5480437131815
2016-07-14,14.874667167663574,64.99681214949342,186.374831635549
2016-07-15,14.834667205810549,64.96603614300983,186.7020974220464
2016-07-18,14.642666816711426,64.91972788878617,186.0045005798408
2016-07-19,15.0,64.89663352599399,185.9614433743388
2016-07-20,15.097999572753906,64.88891181563656,186.19402537918984
2016-07-21,15.06666660308838,64.80405562954107,186.85711348163437
2016-07-22,14.79933261871338,64.87349925472951,186.38347193448377
2016-07-25,14.817999839782717,64.94288829842365,186.89159223443477
2016-07-26,15.179332733154297,64.97373764975121,186.4867778996064
2016-07-27,15.28933334350586,64.93517701463652,187.0552474762084
2016-07-28,15.196666717529297,65.04312282348779,186.28008651022003
2016-07-29,15.380000114440918,65.14334873882243,186.426472404147
2016-08-01,15.699999809265137,65.08516192826086,187.05523293914823
2016-08-02,15.291333198547363,65.03111362952876,186.5901299841321
2016-08-03,15.157999992370604,64.99248504638672,185.58250548986757
2016-08-04,15.04599952697754,65.10062576717826,186.2973229564249
2016-08-05,15.333333015441896,65.08518280301776,186.38347669946128
2016-08-08,15.199999809265137,64.86115931848425,188.09731330423256
2016-08-09,15.121333122253418,64.93842350110101,187.8648306203387
2016-08-10,15.215999603271484,65.13152218407893,188.0198011743573
2016-08-11,15.07800006866455,65.19333710390063,187.9767649975753
2016-08-12,15.02733325958252,65.20878364859212,188.0026235012598
2016-08-15,15.067999839782717,65.0620313043697,188.51937217226512
2016-08-16,15.03266716003418,65.0620263183074,188.26963013730963
2016-08-17,14.95533275604248,65.0388282972213,187.75285904028595
2016-08-18,14.92133331298828,65.13924313486856,188.045645305842
2016-08-19,14.902667045593262,65.06200835459042,188.0197808586146
2016-08-22,14.944666862487791,65.11609217531141,187.97677844561065
2016-08-23,14.954667091369627,65.23195411569007,188.82940622356784
2016-08-24,15.136667251586914,65.22427899384783,188.44190487990863
2016-08-25,14.87399959564209,65.13925271198745,187.23609820227415
2016-08-26,14.809332847595217,65.1856538545133,187.68393484098976
2016-08-29,14.67666721343994,65.06970611795859,187.2705316523831
2016-08-30,14.407333374023438,65.17016197802319,187.9767282530751
2016-08-31,14.028667449951172,65.12379049467705,187.4169562534188
2016-09-01,13.934000015258787,64.94286439774598,187.2102188015331
2016-09-02,13.488666534423828,65.12084729777663,188.08874665693943
2016-09-05,13.488666534423828,65.12084729777663,188.08874665693943
2016-09-06,13.267999649047852,65.0976185184259,188.3556932756982
2016-09-07,13.699999809265137,65.32989872277777,188.47629998431336
2016-09-08,13.303333282470703,65.15180337501788,188.2867853030536
2016-09-09,13.272666931152344,64.79575712900781,186.8657336699561
2016-09-12,13.0,64.67190782357999,182.921194779784
2016-09-13,13.137332916259766,64.84218091960311,185.03128413237468
2016-09-14,13.050000190734863,64.5712625908693,183.69634984604184
2016-09-15,13.099332809448242,64.60999100330478,183.4121206882116
2016-09-16,13.361332893371582,64.7492904663086,184.7886981868969
2016-09-19,13.800000190734863,64.74157048010797,185.3513227486575
2016-09-20,13.789999961853027,64.75705815301399,185.59376732275712
2016-09-21,13.758000373840332,64.67188702833116,185.44655639311677
2016-09-22,13.760000228881836,64.97377840661727,187.83562254990267
2016-09-23,13.732666969299316,65.04343845701355,187.59329638488524
2016-09-26,13.766667366027832,65.08212944353812,186.121732174858
2016-09-27,13.976667404174805,65.22149322738906,185.28215084998
2016-09-28,13.833999633789062,65.20600891113281,186.82285142161768
2016-09-29,13.706666946411133,65.12859148272514,187.3162749098976
2016-09-30,13.480667114257812,65.21371653435068,186.66705661406544
2016-10-03,14.153332710266112,65.10613101533606,186.81426405117696
2016-10-04,14.206666946411133,65.02074615639111,186.892138366302
2016-10-05,14.149333000183104,64.8811943345091,186.45934675966728
2016-10-06,13.497332572937012,64.72607173740367,186.42473251370325
2016-10-07,13.399999618530272,64.77262077264152,187.056663920523
2016-10-10,13.423333168029783,64.66406152955645,187.1085968017578
2016-10-11,13.456666946411133,64.6640487880098,186.6757088505196
2016-10-12,13.396666526794434,64.60200233195533,184.8839422568572
2016-10-13,13.366666793823242,64.77260188746607,183.6461127230372
2016-10-14,13.37733268737793,64.6330301490012,185.36869623833817
2016-10-17,13.136667251586914,64.6252776791062,184.4511637739212
2016-10-18,13.065999984741213,64.66403064053812,185.4465915250368
2016-10-19,13.315999984741213,64.76486471219462,185.2561646401659
2016-10-20,13.474666595458984,64.85793153190295,185.1263147740009
2016-10-21,13.239999771118164,64.83467768059654,185.13495956584
2016-10-24,13.399999618530272,64.87343675778148,186.10446359167997
2016-10-25,13.526666641235352,64.74159736434643,185.82742331614048
2016-10-26,13.399999618530272,64.6718191211724,184.5550411189928
2016-10-27,14.089332580566406,64.50117798213074,185.7409031512795
2016-10-28,13.600000381469728,64.43913478583407,184.49444899113848
2016-10-31,13.499333381652832,64.53217830240241,184.31262338443472
2016-11-01,13.202667236328123,64.41025079937135,184.3125886703503
2016-11-02,12.670000076293944,64.54229399409188,182.3390948098248
2016-11-03,12.600000381469728,64.54231556987511,181.7677976059055
2016-11-04,12.600000381469728,64.55783175804974,180.83290323536136
2016-11-07,12.906000137329102,64.62006333527704,180.52130561194247
2016-11-08,12.919333457946776,64.58895524181138,184.1048921507315
2016-11-09,12.458666801452637,64.10716474502256,183.82793790032048
2016-11-10,12.736666679382324,63.71088696570621,188.09535150351928
2016-11-11,12.28266716003418,63.501070587818816,187.0392404250622
2016-11-14,12.533332824707031,63.28351375739889,187.8616562899434
2016-11-15,12.185333251953123,63.27574453564285,187.8702522806615
2016-11-16,12.17666721343994,63.306809371811184,188.3204257883555
2016-11-17,12.232666969299316,63.28350099072138,188.74452898404363
2016-11-18,12.710000038146973,63.15918257443762,189.6274326730784
2016-11-21,12.336000442504885,63.0193557880589,189.71398487376948
2016-11-22,12.38933277130127,63.08924055972257,190.8738955376573
2016-11-23,12.707332611083984,62.85611343383789,190.41518692910412
2016-11-24,12.707332611083984,62.85611343383789,190.41518692910412
2016-11-25,12.90933322906494,62.87167019321541,191.38461767092468
2016-11-28,13.031999588012695,62.94937984786208,191.43657776549887
2016-11-29,13.03733253479004,62.94936252263419,190.88256953428493
2016-11-30,12.733332633972168,62.887196411991134,191.8433549230838
2016-12-01,12.550000190734863,62.66144883310553,191.06434534280172
2016-12-02,12.19200038909912,62.77048058336153,190.1467595028718
2016-12-05,12.167332649230955,62.75489718628666,190.99506869636545
2016-12-06,12.368000030517578,62.94957874206784,191.48841501596405
2016-12-07,12.40999984741211,63.01185891823987,191.74817438417503
2016-12-08,12.803333282470703,62.98069704909831,194.3882517586637
2016-12-09,12.724666595458984,62.9106401092392,195.1153354199473
2016-12-12,12.853333473205566,62.67706496603162,195.9723032889528
2016-12-13,12.878666877746582,62.79384937094727,196.5089838013282
2016-12-14,13.249333381652832,62.87950338646511,196.8465716603281
2016-12-15,13.227333068847656,62.44346627807601,195.76457339292145
2016-12-16,13.20533275604248,62.40451995974399,196.78780598761304
2016-12-19,13.499333381652832,62.5524883972021,196.1260769885173
2016-12-20,13.536666870117188,62.46679683584492,196.9096891290597
2016-12-21,13.896666526794434,62.6303429873113,196.99676106407492
2016-12-22,13.881333351135254,62.57946051769958,196.4308290154289
2016-12-23,13.866666793823242,62.72787199043495,196.28283245782583
2016-12-26,13.866666793823242,62.72787199043495,196.28283245782583
2016-12-27,14.325332641601562,62.54828362664778,196.79649943977168
2016-12-28,14.768667221069336,62.63414436270488,197.27544124184791
2016-12-29,14.570667266845703,62.86833788239304,195.45558968869932
2016-12-30,14.420000076293944,62.938542005360894,195.67330588626447
2017-01-02,14.420000076293944,62.938542005360894,195.67330588626447
2017-01-03,14.324000358581545,62.87614275470191,195.9432344247832
2017-01-04,14.31666660308838,63.10248417870714,196.44823694647792
2017-01-05,15.094667434692385,63.211780259044914,197.0141826354209
2017-01-06,15.128666877746582,63.3054701877108,197.2405864592529
2017-01-09,15.264666557312012,63.36010295050459,197.57142530420765
2017-01-10,15.466667175292969,63.33664586336368,197.19701571823063
2017-01-11,15.271332740783691,63.33669844229424,197.0925973461316
2017-01-12,15.27066707611084,63.51622274366308,197.2144805255603
2017-01-13,15.333333015441896,63.3210701161448,197.4147124614381
2017-01-16,15.333333015441896,63.3210701161448,197.4147124614381
2017-01-17,15.779999732971191,63.49279602771334,197.0490205098705
2017-01-18,15.776666641235352,63.39132756964736,197.2492599786673
2017-01-19,16.483333587646484,63.0556813162541,197.51046233176584
2017-01-20,16.36400032043457,62.96983151188461,197.3886110521916
2017-01-23,16.389999389648438,63.08692841493944,197.42340862987515
2017-01-24,16.666667938232422,63.2039643863671,197.12734021823297
2017-01-25,17.15399932861328,63.02447030498547,199.129975535058
2017-01-26,16.952667236328125,62.93080948234232,199.73950072352173
2017-01-27,16.7586669921875,63.02440679850317,199.75695705722043
2017-01-30,16.8353328704834,63.05565526530207,198.66854014158216
2017-01-31,16.615999221801758,63.07127962608846,197.6323924859159
2017-02-01,16.8700008392334,63.01472652955892,198.1112760606628
2017-02-02,16.555999755859375,63.19461349504741,198.18965314358812
2017-02-03,16.79400062561035,63.24938948958107,199.23451456104533
2017-02-06,16.733333587646484,63.327613644206615,199.27805162555845
2017-02-07,17.21266746520996,63.32762251298223,199.72208588113952
2017-02-08,17.156667709350586,63.42147242452148,199.33903630778585
2017-02-09,17.75,63.46842033298344,199.60021990140257
2017-02-10,17.986000061035156,63.319790765087895,201.13260593904437
2017-02-13,18.04933357238769,63.3432844234472,202.07299443755
2017-02-14,18.601999282836918,63.31198526136931,202.4909033028677
2017-02-15,18.666667938232425,63.05383843463977,203.26587078671545
2017-02-16,18.50666618347168,63.15555386590664,204.5719165392393
2017-02-17,17.719999313354492,63.35887546438205,203.7012150278296
2017-02-20,17.719999313354492,63.35887546438205,203.7012150278296
2017-02-21,18.36333274841309,63.31195230788644,205.06821206829483
2017-02-22,18.687332153320312,63.49186764742225,205.5035716832047
2017-02-23,17.600000381469727,63.49188122003014,206.25237459372696
2017-02-24,16.8439998626709,63.64049508311268,205.01597780401252
2017-02-27,16.544666290283203,63.71873517774191,206.0433895260325
2017-02-28,16.279333114624023,63.61703927489156,206.0695086216033
2017-03-01,16.94533348083496,63.30988693237305,207.56714192270564
2017-03-02,16.6473331451416,63.25504087748156,208.5858488022889
2017-03-03,16.715999603271484,63.200179427474,207.37558570235765
2017-03-06,16.527332305908203,63.26290680993792,206.79218295037867
2017-03-07,16.794666290283203,63.16886031434833,206.67031128536652
2017-03-08,16.46666717529297,62.8866763735012,206.65287238362373
2017-03-09,16.5086669921875,62.82398874777607,206.095593256642
2017-03-10,16.413999557495117,62.80831722158638,207.20145294218852
2017-03-13,16.321332931518555,62.79263873589753,206.8966369028076
2017-03-14,16.407333374023438,62.72211858038805,206.5136020050715
2017-03-15,17.133333206176758,62.82400613103165,206.8444854998231
2017-03-16,17.49333381652832,63.07478756302544,208.19405564107936
2017-03-17,17.600000381469727,63.06697571674078,207.9104427108849
2017-03-20,17.373332977294922,63.16097291378753,207.28079935351545
2017-03-21,17.52199935913086,63.24719484038913,207.6656090417581
2017-03-22,16.770666122436523,63.48232567553891,204.4300209150716
2017-03-23,17.025999069213867,63.53716463025014,204.8759563437725
